OBJECTID;Identifiant;Identifiant CTV;Code postal de l'arrondissement;Numéro de STV;Typologie;Maitre d'ouvrage;Objet;Description;Voie(s);Précisions de localisation;Date de début;Date de fin;Impact sur la circulation;Détail de l'impact sur la circulation;Niveau de perturbation;Statut;URL LettreInfoChantier;Auteur du chantier;Date de création;Dernier éditeur;Date dernière MAJ;SHAPE.AREA;SHAPE.LEN;geo_shape;geo_point_2d
2049;CP000233;;75015;3;2;CPCU;TRAVAUX_URGENCE;Fuite sur le réseau;Quai de Grenelle;à l'angle avec le Pont de Grenelle;2017-03-06T02:00:00+01:00;2017-04-14T04:00:00+02:00;RESTREINTE;Voie de tourne à droite neutralisée sur le Quai et voie bus neutralisée sur le Pont.;2;2;;Esri_Anonymous;2017-03-06T11:38:38+01:00;Esri_Anonymous;2017-03-06T11:38:38+01:00;0.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.281858643035986, 48.84968590817454], [2.281881324710743, 48.849675335590845], [2.2815849342890058, 48.84946653350135], [2.281519488944297, 48.84950599851888], [2.281549913357316, 48.849522243856576], [2.281557196926076, 48.84951693278101], [2.281570774480613, 48.84951285025647], [2.281583410325525, 48.849511736272056], [2.281597831182661, 48.84951182286283], [2.281612219236181, 48.849514288971626], [2.28162474847671, 48.84952090797253], [2.281858643035986, 48.84968590817454]]]}";48.8495623718, 2.28169184601
564;CP000048;;75017;5;2;RATP;ENTRETIEN_RESEAU;Etanchéité de la station;Av Carnot / rue Tilsitt;;2016-01-18T03:00:00+01:00;2017-03-31T06:00:00+02:00;RESTREINTE;Restriction de circulation et du stationnement par phase;2;2;;Esri_Anonymous;2016-12-21T16:07:40+01:00;Esri_Anonymous;2017-02-13T15:14:24+01:00;0.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.293847948300442, 48.875252837907844], [2.293916274043201, 48.875268707823395], [2.294134557230841, 48.8749999201283], [2.29374281915167, 48.87489172100974], [2.293594839710015, 48.87516330257951], [2.293847948300442, 48.875252837907844]]]}";48.8750789767, 2.29385077679
723;CP000082;;75004;1;1;Ville de Paris;REAMENAGEMENT_VOIRIE;;Voie Georges Pompidou;;2016-09-09T14:00:00+02:00;2017-04-30T06:00:00+02:00;RESTREINTE;Fermeture du quai bas;2;4;;Esri_Anonymous;2016-12-22T14:43:39+01:00;CHANTIERP;2017-02-13T11:43:32+01:00;0.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.350980774531526, 48.85577654179014], [2.351043727548197, 48.855788780749265], [2.351246644693322, 48.85571016610713], [2.351461297325947, 48.85555784986886], [2.351646213936011, 48.855476757293204], [2.351966996074179, 48.855344051716095], [2.352091943147806, 48.855300706831336], [2.352225800073902, 48.855265738051386], [2.352325201740281, 48.85524664506216], [2.35241925487639, 48.85522276367261], [2.352551471005772, 48.855174698273906], [2.353392627859905, 48.85480684822669], [2.353818905129998, 48.85459915666776], [2.354248740688605, 48.854395052304035], [2.354647607239166, 48.85421635874741], [2.354594154979895, 48.854164909857666], [2.354454541231739, 48.854228404694005], [2.353486050264537, 48.85468837678002], [2.352608528631516, 48.85508101567702], [2.352333293584856, 48.85517589724519], [2.352047492453726, 48.85525049542955], [2.351757588691476, 48.8553649272976], [2.351466722229635, 48.85548411351167], [2.351344257215364, 48.85554531793977], [2.351206163404234, 48.855630827030744], [2.351073396654414, 48.85572290943193], [2.350980774531526, 48.85577654179014]]]}";48.8549909897, 2.35281079982
803;CP000098;;75017;5;2;RATP L14;TRAVAUX_OUVRAGE;Prolongement L14 : tunnel;Place Charles Fillion;;2015-03-11T02:00:00+01:00;2017-12-31T02:00:00+01:00;RESTREINTE;Réduction de la circulation selon les phases;2;2;;Esri_Anonymous;2016-12-22T16:30:13+01:00;CHANTIERP;2017-02-13T11:45:05+01:00;0.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.317164371437254, 48.886991633043834], [2.317518127602769, 48.88725539265666], [2.317646251706843, 48.887184144145806], [2.31728799366397, 48.886919763869926], [2.317201610468379, 48.88697221483822], [2.317164371437254, 48.886991633043834]]]}";48.8870883542, 2.31740518632
805;CP000100;;75017;5;1;Ville de Paris;TRAVAUX_TRAMWAY;;Tramway T3N;;2014-02-01T03:00:00+01:00;2018-12-31T02:00:00+01:00;RESTREINTE;Réduction de la circulation selon les phases;2;2;;Esri_Anonymous;2016-12-22T16:45:49+01:00;Esri_Anonymous;2017-02-15T14:34:46+01:00;0.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.312551536516395, 48.89375170306988], [2.310514205813303, 48.892983090141584], [2.307941595434259, 48.89176043054253], [2.304823163509005, 48.89027150783849], [2.303581639526471, 48.88966843438696], [2.303261021241411, 48.88990276626757], [2.303559975066918, 48.89007091629413], [2.302416973797722, 48.89092584291584], [2.301446321716515, 48.891674402910745], [2.301302498536215, 48.89177555744141], [2.301681994189743, 48.89200859877427], [2.303927187305597, 48.8903092475356], [2.3040330792223482, 48.890304494955814], [2.305254309817298, 48.890904761925746], [2.307402481589191, 48.891896883704916], [2.308701086843876, 48.89250024529443], [2.31019384723102, 48.89319865260326], [2.311538283425036, 48.8937270933533], [2.31336710784372, 48.89448226912861], [2.313861745756821, 48.894244877696366], [2.312551536516395, 48.89375170306988]]]}";48.891880061, 2.30709407397
833;CP000125;;75008;5;2;EOLE;TRAVAUX_PREPARATOIRES;Dévoiement des concessionnaires;Bd Haussmann / rue Pasquier;;2016-04-18T08:00:00+02:00;2021-12-31T04:00:00+01:00;RESTREINTE;Modification de la circulation selon les phases;2;2;;Esri_Anonymous;2016-12-22T17:52:54+01:00;CHANTIERP;2017-02-13T11:44:32+01:00;0.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.32289788046649, 48.87444146822197], [2.324487833763802, 48.874231536649866], [2.324467148074131, 48.874157655188114], [2.3228844411036498, 48.87436524782435], [2.32289788046649, 48.87444146822197]]]}";48.8742993185, 2.32368196342
993;CP000157;;75019;6;2;RATP;ENTRETIEN_RESEAU;Etanchéité de la station;Bd de la Villette;;2016-11-14T03:00:00+01:00;2017-08-15T06:00:00+02:00;RESTREINTE;Réduction de la circulation selon les phases;2;2;;Esri_Anonymous;2016-12-26T15:27:03+01:00;Esri_Anonymous;2017-02-13T15:54:55+01:00;0.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.377199663171961, 48.871982590331434], [2.37697303115443, 48.87223244807684], [2.3769658310561113, 48.8722312207789], [2.376960448771578, 48.87222881312052], [2.376938920990834, 48.87221918339078], [2.376901205045074, 48.87220589992485], [2.376867052217349, 48.872196204461254], [2.37682396826747, 48.87217932355999], [2.376621101422222, 48.872100933299464], [2.376480654710371, 48.87223226392776], [2.376082993868235, 48.872606153012114], [2.376481088847663, 48.87279858707096], [2.376894936540773, 48.87242835046391], [2.377105719809266, 48.8722973854139], [2.377283998995248, 48.87201872196698], [2.377199663171961, 48.871982590331434]]]}";48.8724099944, 2.37663384835
1841;CP000220;;75013;8;2;Orange;CREATION_RESEAUX;Nouveau branchement;61 rue de la Santé;;2017-03-20T03:00:00+01:00;2017-03-31T06:00:00+02:00;RESTREINTE;Modification de la circulation selon les phases;2;2;;Esri_Anonymous;2017-02-22T12:40:28+01:00;Esri_Anonymous;2017-03-20T14:27:58+01:00;0.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.341406307353382, 48.83344957028324], [2.341365641977088, 48.83324470169479], [2.341226803508895, 48.83324988640934], [2.341258428464726, 48.83345708499174], [2.341406307353382, 48.83344957028324]]]}";48.8333514387, 2.34131438131
2129;CP000239;;75008;5;2;CPCU;ENTRETIEN_RESEAU;Sinistre;30 avenue Matignon;;2017-03-20T03:00:00+01:00;2017-04-28T06:00:00+02:00;RESTREINTE;Maintien de 2 files de circulation;2;2;;Esri_Anonymous;2017-03-10T15:34:53+01:00;Esri_Anonymous;2017-03-20T14:29:13+01:00;0.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.314252810223709, 48.87172972289805], [2.31417766073091, 48.8717524926835], [2.314302540744173, 48.87192512733139], [2.314358644116547, 48.87191057718357], [2.314252810223709, 48.87172972289805]]]}";48.8718248382, 2.3142699711
936;CP000147;;75012;8;2;RATP;TRAVAUX_OUVRAGE;Prolongement L14 : adaptation de station;Place du Bataillon du Pacifique;;2015-03-16T03:00:00+01:00;2018-06-30T06:00:00+02:00;RESTREINTE;Modification de la circulation selon les phases;2;2;;Esri_Anonymous;2016-12-23T15:40:16+01:00;CHANTIERP;2017-02-13T11:45:05+01:00;0.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.3795021876005302, 48.84034128099077], [2.37995538802461, 48.840275813659], [2.379948420089797, 48.84025555089431], [2.379929132057054, 48.840210239095796], [2.37993222251185, 48.84010198543157], [2.379532123018385, 48.83994642839955], [2.379477386069771, 48.84000206410898], [2.37940069491149, 48.84008495168272], [2.379288809979286, 48.840247370635225], [2.3795021876005302, 48.84034128099077]]]}";48.8401677031, 2.37962643272
938;CP000150;;75018;5;2;RATP;TRAVAUX_OUVRAGE;Agrandissement salle des billets et création nouvel accès;Bd Barbès/rues Poulet et Custine/Pl Château Rouge;;2015-07-06T06:00:00+02:00;2017-08-31T06:00:00+02:00;RESTREINTE;Réduction de la circulation selon les phases;2;2;;Esri_Anonymous;2016-12-23T15:53:58+01:00;CHANTIERP;2017-02-13T11:45:05+01:00;0.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.34939422416958, 48.88712547126759], [2.349335610730035, 48.88734049469496], [2.349333762030126, 48.88734405407531], [2.3493291578350473, 48.88742374084783], [2.349336929639304, 48.88752372161497], [2.349771751566251, 48.88752132447331], [2.34976472306768, 48.88736186183576], [2.349738844933553, 48.88712258410235], [2.34939422416958, 48.88712547126759]]]}";48.8873313657, 2.34955385645
931;CP000140;;75013;8;2;RATP;TRAVAUX_OUVRAGE;Prolongement L14 : adaptation de station;68 rue de Tolbiac / Château des Rentiers;;2015-06-22T06:00:00+02:00;2017-12-31T03:00:00+01:00;RESTREINTE;Modification des files de circulation;2;2;;Esri_Anonymous;2016-12-23T15:10:35+01:00;Esri_Anonymous;2017-02-13T12:58:34+01:00;0.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.368196459404138, 48.82751254830288], [2.368413397036681, 48.8273066692688], [2.368420632608346, 48.827304327739355], [2.367634466044088, 48.82719547095018], [2.367606022786202, 48.827311920709434], [2.368129471434009, 48.827389644897835], [2.368196459404138, 48.82751254830288]]]}";48.8273185579, 2.36801383562
1905;CP000224;;75002;1;2;Climespace;CREATION_RESEAUX;Branchement  client;rue de Richelieu- colonnes- Bourse -Feydeau;;2017-03-13T05:00:00+01:00;2017-06-30T10:00:00+02:00;RESTREINTE;Selon le phasage des travaux;2;2;;Esri_Anonymous;2017-02-27T16:59:28+01:00;Esri_Anonymous;2017-03-13T17:53:34+01:00;0.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.339501062355968, 48.86912508109601], [2.33950545889356, 48.869119166101584], [2.339423783873866, 48.869142872597905], [2.339433479465769, 48.8694768769938], [2.339442033804997, 48.86962879426425], [2.339444994287789, 48.869706563194555], [2.339440059773986, 48.8697844603231], [2.339076728237029, 48.86982971143824], [2.339021268826753, 48.86971130543392], [2.338928154365451, 48.86972526789872], [2.339073765531458, 48.87006321091642], [2.339168377585821, 48.8700325810179], [2.33910845972187, 48.86989430469158], [2.339524528276474, 48.869810710580225], [2.339522811706966, 48.869685576598144], [2.339518230897684, 48.86962011521372], [2.339522335655264, 48.869580876198164], [2.339552800254017, 48.86955693474514], [2.339790184817101, 48.86950739917158], [2.339794892507882, 48.86942057209435], [2.339533581932344, 48.86946825341736], [2.339514902141663, 48.86945591029688], [2.339508548057211, 48.86938805945417], [2.3395096945045832, 48.86929764413507], [2.339501062355968, 48.86912508109601]]]}";48.8696372743, 2.33936549098
1009;CP000158;;75019;6;2;Eau de Paris;ENTRETIEN_RESEAU;;Place de la Bataille de Stalingrad;;2017-01-09T05:00:00+01:00;2017-02-10T05:00:00+01:00;RESTREINTE;"Neutralisation de la voie ""à contre-sens""";2;4;;Esri_Anonymous;2016-12-26T17:01:26+01:00;CHANTIERP;2017-02-13T11:41:01+01:00;0.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.369693396759132, 48.883010264974715], [2.369568593643592, 48.883037567081736], [2.369509694837755, 48.88305986243738], [2.369450630332409, 48.88309583836843], [2.369380728951206, 48.88313294700104], [2.369317933896548, 48.883179015259195], [2.369242397068306, 48.88323453574181], [2.369173122844849, 48.883294252160894], [2.369098335667605, 48.88336226816202], [2.36904247486955, 48.88343157366719], [2.368968200770484, 48.88353171447182], [2.368910304963156, 48.88362004524909], [2.368924230809425, 48.88366175931986], [2.369018247985395, 48.88357005037837], [2.369003902693221, 48.8835628359122], [2.369003131121755, 48.88355212445043], [2.369035260766567, 48.88350589386578], [2.369112234132125, 48.883406361697325], [2.369185309696796, 48.88333060335176], [2.369286475462813, 48.883244285541004], [2.369389264780421, 48.883172847478534], [2.369477414652259, 48.883118584037554], [2.369551826518904, 48.883081499099745], [2.369551819311777, 48.88308209441694], [2.369693396759132, 48.883010264974715]]]}";48.8833137127, 2.36922282131
1586;CP000201;;75011;7;2;RATP HTA;ENTRETIEN_RESEAU;Prolongement Ligne 14 HTA;rue du Chemin Vert;du n°19 au n°7;2017-02-27T03:00:00+01:00;2017-03-31T06:00:00+02:00;RESTREINTE;reste une file de circulation;2;2;;Esri_Anonymous;2017-01-31T18:00:31+01:00;Esri_Anonymous;2017-02-27T10:37:45+01:00;0.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.372023547280433, 48.85820125047449], [2.372039988863388, 48.85818349009193], [2.369635237642868, 48.85738052883997], [2.369626745530228, 48.857410008830534], [2.372021241535445, 48.858200991053764], [2.372023547280433, 48.85820125047449]]]}";48.8577735601, 2.37077003745
935;CP000146;;75012;8;3;GCC;REHABILITATION_IMMEUBLE;;4 Rue Van Gogh;;2016-04-18T06:00:00+02:00;2017-05-01T06:00:00+02:00;RESTREINTE;Maintien de 3,5m de circulation;2;2;;Esri_Anonymous;2016-12-23T15:38:56+01:00;CHANTIERP;2017-02-13T11:44:02+01:00;0.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.371098721723622, 48.843535212724255], [2.371147331455283, 48.84354022767009], [2.371228054940786, 48.84357277621388], [2.372010090755804, 48.84404565723881], [2.372222867563997, 48.844189547297475], [2.372271936558361, 48.844156491609795], [2.371150169521786, 48.84349236336064], [2.371098721723622, 48.843535212724255]]]}";48.8438553684, 2.371726062
815;CP000122;;75008;5;2;EOLE;TRAVAUX_PREPARATOIRES;Rabattement de nappe;10 rue Rocher;;2016-06-27T10:00:00+02:00;2017-04-14T08:00:00+02:00;RESTREINTE;Réduction de la circulation;2;2;;Esri_Anonymous;2016-12-22T17:46:34+01:00;CHANTIERP;2017-02-13T11:44:44+01:00;0.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.322938299801979, 48.875944134135], [2.323076841768439, 48.875831891503346], [2.32300083116953, 48.87578208708028], [2.322915343807961, 48.87583692638044], [2.32288193517154, 48.87590931221441], [2.322938299801979, 48.875944134135]]]}";48.8758606999, 2.32297152199
578;CP000047;;75017;5;3;Musée de la Monnaie;REHABILITATION_IMMEUBLE;;1 place du Général Catroux;;2016-02-15T03:00:00+01:00;2018-03-31T06:00:00+02:00;RESTREINTE;Reste 4m de circulation sur la rue Thann, 3m sur la contre-allée Général Catroux et neutralisation du stationnement sur Georges Berger;2;2;;Esri_Anonymous;2016-12-21T16:04:37+01:00;Esri_Anonymous;2017-02-13T15:26:29+01:00;0.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.31071811784085, 48.881591512492854], [2.311000360924019, 48.88180134301979], [2.311002101862822, 48.88180611231779], [2.310994541347986, 48.88183224304185], [2.310390208157702, 48.882105974442624], [2.310348814075761, 48.88209859798579], [2.310160621709253, 48.88187027171372], [2.310110508719868, 48.88189235480132], [2.310228601479036, 48.88203342586734], [2.310353086672852, 48.882168584520926], [2.311026552424479, 48.88186693023424], [2.3110178175832248, 48.8818454641123], [2.311031246227968, 48.881784864183565], [2.310759840852123, 48.88157390629995], [2.31071811784085, 48.881591512492854]]]}";48.8819335421, 2.31060816554
810;CP000116;;75013;8;2;SNCF;TRAVAUX_OUVRAGE;Base vie;F41 - 43 bd Vincent Auriol sous le viaduc RATP;;2016-09-16T04:00:00+02:00;2018-12-31T02:00:00+01:00;RESTREINTE;Maintien de 4,93m de circulation piste cyclable incluse. La base vie sera en place du 23/09/16 au 31/12/2020 condamnant la voie de retournement.;2;2;;Esri_Anonymous;2016-12-22T17:22:03+01:00;CHANTIERP;2017-02-13T11:45:05+01:00;0.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.369993722302624, 48.835662491015746], [2.370451457082264, 48.83585917228909], [2.3707002434498192, 48.83596008805611], [2.370753183197599, 48.8359044466805], [2.370055730223922, 48.83560213824698], [2.369993722302624, 48.835662491015746]]]}";48.83578081, 2.37036989601
626;CP000063;;75001;1;2;Climespace;CREATION_RESEAUX;Création de réseau;Quais F. Mitterrand au niveau du pavillon de Flore;;2017-01-04T04:00:00+01:00;2017-03-24T02:00:00+01:00;RESTREINTE;Maintien de 2 files + voie bus ouverte aux vélos;2;2;;Esri_Anonymous;2016-12-22T10:40:48+01:00;Esri_Anonymous;2017-03-21T17:25:16+01:00;0.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.33034015363083, 48.86123614519464], [2.330387202118785, 48.86122332112354], [2.330432340368303, 48.861218814322534], [2.330223523282051, 48.86091068608831], [2.330769838079183, 48.860774540182916], [2.330729330551476, 48.86069935823485], [2.330170118857463, 48.86085684799193], [2.330125942771212, 48.86092679677004], [2.33034015363083, 48.86123614519464]]]}";48.8609209096, 2.33038623919
785;CP000093;;75017;5;3;SEMAVIP;REAMENAGEMENT_VOIRIE;;Porte Pouchet / rue Floréal;;2011-01-01T04:00:00+01:00;2018-12-31T03:00:00+01:00;RESTREINTE;Réduction de la circulation selon les phases;2;2;;Esri_Anonymous;2016-12-22T16:17:03+01:00;Esri_Anonymous;2017-02-13T15:27:15+01:00;0.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.321619184969285, 48.90079024786999], [2.322478765753778, 48.90027831139314], [2.322480837905122, 48.900274424570206], [2.322449698408024, 48.89891344937408], [2.323066397034665, 48.898761263598246], [2.3230023830804782, 48.89867501223916], [2.322852675283328, 48.898604381366155], [2.3218926778022, 48.898859299971754], [2.318612777499295, 48.89969152040381], [2.319287540785565, 48.90008185689555], [2.32046702438369, 48.90048042125843], [2.320677795866028, 48.90055140224909], [2.321619184969285, 48.90079024786999]]]}";48.8997685795, 2.32107232775
797;CP000113;;75006;2;3;Hôtel Lutetia;REHABILITATION_IMMEUBLE;;Bd Raspail;;2015-06-03T04:00:00+02:00;2017-06-02T04:00:00+02:00;RESTREINTE;Réduction de la circulation;2;2;;Esri_Anonymous;2016-12-22T17:16:54+01:00;CHANTIERP;2017-02-13T11:44:02+01:00;0.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.327063221482974, 48.85139673539561], [2.327272252369093, 48.85154425343981], [2.32728841664346, 48.851549103722746], [2.327297629226941, 48.851533688366224], [2.327085084793609, 48.85137901150267], [2.327087287089351, 48.85134808957772], [2.327190937755045, 48.851000067842264], [2.3272571662878, 48.8507577250562], [2.327397204474692, 48.850663330581156], [2.327354307928705, 48.85063453480105], [2.327145305482019, 48.850764235149725], [2.327001278146476, 48.85130715361158], [2.326999444565546, 48.85130952299894], [2.327044267230153, 48.851328811816195], [2.327063221482974, 48.85139673539561]]]}";48.8510368564, 2.32715051162
795;CP000111;;75013;8;2;RATP HTA;ENTRETIEN_RESEAU;Renforcement de réseau;Bd Arago;;2016-09-05T08:00:00+02:00;2017-02-28T04:00:00+01:00;RESTREINTE;Réduction de la circulation selon les phases;2;4;;Esri_Anonymous;2016-12-22T17:09:12+01:00;Esri_Anonymous;2017-02-27T15:01:33+01:00;0.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.346767211151943, 48.83500583362875], [2.351655501526057, 48.836563691714574], [2.351679285769888, 48.83653526571555], [2.350097719462631, 48.83602935058402], [2.348787215992572, 48.83561293390623], [2.346988431926633, 48.835042734850745], [2.346778203791476, 48.83499161617844], [2.346767211151943, 48.83500583362875]]]}";48.8357893673, 2.34928242874
788;CP000099;;75018;5;1;Ville de Paris;TRAVAUX_TRAMWAY;;Tramway T3N;;2014-02-01T07:00:00+01:00;2018-12-31T02:00:00+01:00;RESTREINTE;Réduction de la circulation selon les phases;2;2;;Esri_Anonymous;2016-12-22T16:40:23+01:00;Esri_Anonymous;2017-02-15T14:35:50+01:00;0.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.359454423809571, 48.898726785719084], [2.35946765504069, 48.89832024591412], [2.354115850067457, 48.89819745684781], [2.347451965470893, 48.89803409358692], [2.346761149676635, 48.897997134602285], [2.344475218176286, 48.89778701629175], [2.344206266717926, 48.898131782251234], [2.346945766501136, 48.898368793458204], [2.347180119854281, 48.89838390174337], [2.34992805858448, 48.89844310632051], [2.352173930799201, 48.89850783105857], [2.355300212818873, 48.898585554243006], [2.3573018371079613, 48.89877057485472], [2.357909561010881, 48.898873412285944], [2.358380656621167, 48.89904466672414], [2.359450339977625, 48.89905869061506], [2.359450408047819, 48.899053158388014], [2.359454423809571, 48.898726785719084]]]}";48.8983686344, 2.35272723267
866;CP000132;;75008;5;3;Bouygues;REHABILITATION_IMMEUBLE;;57 bd Malesherbes;;2016-06-27T06:00:00+02:00;2018-08-31T06:00:00+02:00;RESTREINTE;Modification des files de circulation;2;2;;Esri_Anonymous;2016-12-22T18:40:55+01:00;CHANTIERP;2017-02-13T11:44:02+01:00;0.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.3179618619446822, 48.8761777662742], [2.318167254327979, 48.87619559296664], [2.318532068066902, 48.87588476522612], [2.3183957580967203, 48.87582569133272], [2.318393969970996, 48.87582449132608], [2.3179618619446822, 48.8761777662742]]]}";48.8760223507, 2.31825927604
737;CP000087;;75002;1;2;Climespace;RACCORDEMENT_RESEAU;;8 bd des Capucines;;2016-10-10T06:00:00+02:00;2017-01-27T03:00:00+01:00;RESTREINTE;Modification de la circulation selon les phases;2;4;;Esri_Anonymous;2016-12-22T15:04:58+01:00;CHANTIERP;2017-02-13T11:42:39+01:00;0.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.333209283436595, 48.87096601540463], [2.333273553547511, 48.87073556104584], [2.333041369783798, 48.87069857534812], [2.332977190103704, 48.87092189112769], [2.333209283436595, 48.87096601540463]]]}";48.8708307621, 2.33312588807
2194;CP000247;;75016;4;2;Eau de Paris;ENTRETIEN_RESEAU;Changement de conduites;Rue Le Nôtre;;2017-04-10T06:00:00+02:00;2017-12-15T04:00:00+01:00;RESTREINTE;Neutralisation du stationnement;2;1;;Esri_Anonymous;2017-03-14T17:38:28+01:00;Esri_Anonymous;2017-03-14T17:41:17+01:00;0.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.288941536061445, 48.85890749579663], [2.288913020621206, 48.85888293583349], [2.288723803440076, 48.85900673808558], [2.288755087806783, 48.85902655515959], [2.288941536061445, 48.85890749579663]]]}";48.8589551633, 2.28883441028
2209;CP000245;;75016;4;2;Eau de Paris;ENTRETIEN_RESEAU;Changement de conduites;Avenue de New York;;2017-04-10T06:00:00+02:00;2017-09-29T08:00:00+02:00;RESTREINTE;Neutralisation de la voie bus;2;1;;Esri_Anonymous;2017-03-14T17:36:43+01:00;Esri_Anonymous;2017-03-14T17:40:38+01:00;0.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.29033085228245, 48.86003294056463], [2.290398943389178, 48.85999824613517], [2.2899673688935183, 48.85964648753402], [2.289904653557986, 48.859683593319744], [2.29033085228245, 48.86003294056463]]]}";48.8598409376, 2.29015129737
2257;CP000250;;75006;2;2;CPCU;ENTRETIEN_RESEAU;Affaissement de chaussée;Place André Honnorat;;2017-05-16T10:00:00+02:00;2017-07-10T10:00:00+02:00;SENS_UNIQUE;;2;1;;Esri_Anonymous;2017-03-15T16:54:45+01:00;Esri_Anonymous;2017-03-15T17:00:22+01:00;0.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.337586647173099, 48.84426157132432], [2.337585736729411, 48.84419136923744], [2.337230671410604, 48.84419925339513], [2.3372313889769583, 48.844272691224084], [2.337586647173099, 48.84426157132432]]]}";48.8442312608, 2.33740728021
792;CP000108;;75015;3;2;SNCF;TRAVAUX_OUVRAGE;Accessibilité de la station Champs de Mars;Quai Branly / av de Suffren;;2016-10-03T06:00:00+02:00;2017-12-31T03:00:00+01:00;RESTREINTE;Maintien de 2 files + report piste cyclable sur chaussée sur quai Branly - av Suffren;2;2;;Esri_Anonymous;2016-12-22T17:03:22+01:00;Esri_Anonymous;2017-02-13T15:01:49+01:00;0.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.290764423346735, 48.85707744856621], [2.290615772271608, 48.85713605627744], [2.290834680895133, 48.85728072205936], [2.291070213446941, 48.85739633595959], [2.291391045496956, 48.85720608693393], [2.2913382716706012, 48.857175435513646], [2.291099340339549, 48.85730965495595], [2.291098447596294, 48.85730905429313], [2.290764423346735, 48.85707744856621]]]}";48.8572394382, 2.29095895946
799;CP000115;;75014;2;3;RIVP;CONSTRUCTION_IMMEUBLE;;10 rue Julia Bartet;;2016-02-29T02:00:00+01:00;2017-12-31T02:00:00+01:00;RESTREINTE;Neutralisation de la voie de droite pour maintenir le double sens cyclable;2;2;;Esri_Anonymous;2016-12-22T17:21:47+01:00;CHANTIERP;2017-02-13T11:39:29+01:00;0.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.30247763193028, 48.82592668089367], [2.302327903128341, 48.82563668441577], [2.302266489455249, 48.82564762863229], [2.302108252784709, 48.825555090745645], [2.30186882325204, 48.82560485451954], [2.302212534274076, 48.82590907231718], [2.302429255462366, 48.826075124797924], [2.302567582833281, 48.82603964248984], [2.302566682529315, 48.82603963723927], [2.30247763193028, 48.82592668089367]]]}";48.8257901719, 2.30223974283
690;CP000075;;75005;2;3;SEMAES;TRAVAUX_PARC_STATIONNEMENT;Réhabilitation du parking;Rue Lagrange;;2016-06-06T04:00:00+02:00;2017-07-13T04:00:00+02:00;RESTREINTE;Maintien d'une file de circulation;2;2;;Esri_Anonymous;2016-12-22T12:16:26+01:00;CHANTIERP;2017-03-14T18:34:26+01:00;0.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.348631596290668, 48.85048589021745], [2.348573895134825, 48.85048676502302], [2.348383258421878, 48.850737959525816], [2.348500019282879, 48.85077190931746], [2.348567865259437, 48.85068066580422], [2.3485623675241643, 48.85068777496146], [2.348524689272705, 48.85067329252983], [2.348631596290668, 48.85048589021745]]]}";48.8506444646, 2.34850838341
660;CP000069;;75001;1;3;Samaritaine;REHABILITATION_IMMEUBLE;;Quai du Louvre;;2015-07-27T12:00:00+02:00;2018-12-31T04:00:00+01:00;RESTREINTE;Neutralisation d'une file de circulation sur le quai;2;4;;Esri_Anonymous;2016-12-22T11:22:13+01:00;CHANTIERP;2017-02-13T11:44:02+01:00;0.0;0.0;"{""type"": ""Polygon"", ""coordinates"": [[[2.342360817038137, 48.860283598527054], [2.343295903417316, 48.86000421816481], [2.3424614997575, 48.85873534204249], [2.342357241626314, 48.858709783373506], [2.342301967257652, 48.858606434719626], [2.341712493577, 48.85873763647157], [2.342360817038137, 48.860283598527054]]]}";48.8594586329, 2.34245785909
